standardized_smiles,rmsd,title_vina,Original_SMILES_vina,score_vina,title_glide,Original_SMILES_glide,score_glide
Cc1ccccc1N1C(=O)C2N=NN(CC(=O)Nc3ccc(Cl)c(Cl)c3)C2C1=O,1.982549380869543,HIT104669757,Cc1ccccc1N1C(=O)C2N=NN(CC(=O)Nc3ccc(Cl)c(Cl)c3)C2C1=O,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_8.sdf:6431,Cc1ccccc1N1C(=O)[C@@H]2[C@@H](N=NN2CC(=O)Nc2ccc(Cl)c(Cl)c2)C1=O,-6.11912
CCn1ncc2c(C(F)(F)F)cc(-c3ccc4ccccc4c3)nc21,2.1687164946115014,HIT104673728,CCn1ncc2c(C(F)(F)F)cc(-c3ccc4ccccc4c3)nc21,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_7.sdf:31734,CCn1ncc2c(C(F)(F)F)cc(-c3ccc4ccccc4c3)nc21,-6.10564
COc1ccc(S(=O)(=O)N2CCN(Cc3c(-c4ccc(C)cc4)nc4ccc(-c5cccc(C)c5)cn34)CC2)cc1,1.8582780173472693,HIT104676908,COc1ccc(S(=O)(=O)N2CCN(Cc3c(-c4ccc(C)cc4)nc4ccc(-c5cccc(C)c5)cn34)CC2)cc1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:40841,COc1ccc(S(=O)(=O)N2CCN(Cc3c(-c4ccc(C)cc4)nc4ccc(-c5cccc(C)c5)cn34)CC2)cc1,-6.64688
Cc1ccc(C2=CC(c3ccccc3)n3ncnc3N2)cc1,1.0377191764108964,HIT104702233,Cc1ccc(C2=CC(c3ccccc3)n3ncnc3N2)cc1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_0.sdf:7151,Cc1ccc(C2=C[C@H](c3ccccc3)n3ncnc3N2)cc1,-7.12699
Cc1ccc(C2c3cc(OCc4ccc(C(=O)NCc5cccc(F)c5)o4)ccc3CCN2C(=O)C2CC2)cc1,2.3089163648776885,HIT104705398,Cc1ccc(C2c3cc(OCc4ccc(C(=O)NCc5cccc(F)c5)o4)ccc3CCN2C(=O)C2CC2)cc1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_1.sdf:1733,Cc1ccc([C@@H]2c3cc(OCc4ccc(C(=O)NCc5cccc(F)c5)o4)ccc3CCN2C(=O)C2CC2)cc1,-5.8552
CCc1nnc2c(=O)n(CC(=O)Nc3cccc(Cl)c3)c3ccccc3n12,1.7878333306402323,HIT104709891,CCc1nnc2c(=O)n(CC(=O)Nc3cccc(Cl)c3)c3ccccc3n12,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_5.sdf:4021,CCc1nnc2c(=O)n(CC(=O)Nc3cccc(Cl)c3)c3ccccc3n12,-6.01695
CC1CCCCN1C(=O)c1cc2n(n1)C(C(F)(F)F)CC(c1ccc(Cl)c(Cl)c1)N2,1.783536716377509,HIT104713723,CC1CCCCN1C(=O)c1cc2n(n1)C(C(F)(F)F)CC(c1ccc(Cl)c(Cl)c1)N2,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:10621,C[C@H]1CCCCN1C(=O)c1cc2n(n1)[C@H](C(F)(F)F)C[C@@H](c1ccc(Cl)c(Cl)c1)N2,-5.95724
COc1ccc(C(=O)N2c3cc(C)ccc3C(Nc3ccc(C)cc3)CC2C)cc1,2.0995250446231877,HIT104714523,COc1ccc(C(=O)N2c3cc(C)ccc3C(Nc3ccc(C)cc3)CC2C)cc1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_4.sdf:11491,COc1ccc(C(=O)N2c3cc(C)ccc3[C@H](Nc3ccc(C)cc3)C[C@H]2C)cc1,-5.92788
Cn1c(=O)c2c(-c3cccc([N+](=O)[O-])c3)n(-c3ccc4c(c3)OCCO4)cc2n(C)c1=O,1.420444313630421,HIT104716051,Cn1c(=O)c2c(-c3cccc([N+](=O)[O-])c3)n(-c3ccc4c(c3)OCCO4)cc2n(C)c1=O,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_9.sdf:33606,Cn1c(=O)c2c(-c3cccc([N+](=O)[O-])c3)n(-c3ccc4c(c3)OCCO4)cc2n(C)c1=O,-6.18455
Cc1noc(-c2cn(C3CCCN(C(=O)c4cccc(OC(F)(F)F)c4)C3)nn2)n1,1.929407918939556,HIT104716733,Cc1noc(-c2cn(C3CCCN(C(=O)c4cccc(OC(F)(F)F)c4)C3)nn2)n1,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_7.sdf:37847,Cc1noc(-c2cn([C@@H]3CCCN(C(=O)c4cccc(OC(F)(F)F)c4)C3)nn2)n1,-6.08022
COc1ccccc1NC(=O)c1oc2ccccc2c1NC(=O)Cc1ccccc1,2.3664157586949934,HIT104737007,COc1ccccc1NC(=O)c1oc2ccccc2c1NC(=O)Cc1ccccc1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:35636,COc1ccccc1NC(=O)c1oc2ccccc2c1NC(=O)Cc1ccccc1,-6.07386
C=CCc1cccc2cc(C(=O)NCCc3c(C)[nH]c4c(C)cccc34)c(=O)oc12,1.2391198735392785,HIT104740207,C=CCc1cccc2cc(C(=O)NCCc3c(C)[nH]c4c(C)cccc34)c(=O)oc12,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_5.sdf:12132,C=CCc1cccc2cc(C(=O)NCCc3c(C)[nH]c4c(C)cccc34)c(=O)oc12,-6.19769
O=C(c1cnccn1)N1CCC(c2cc(-c3ccccc3)n[nH]2)CC1,1.7845180493343302,HIT104749620,O=C(c1cnccn1)N1CCC(c2cc(-c3ccccc3)n[nH]2)CC1,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_7.sdf:23798,O=C(c1cnccn1)N1CCC(c2cc(-c3ccccc3)n[nH]2)CC1,-6.71332
Cc1cc(Nc2nc3ccccc3c3nnc(C)n23)ccc1Br,0.483007183761501,HIT104760875,Cc1cc(Nc2nc3ccccc3c3nnc(C)n23)ccc1Br,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_3.sdf:23228,Cc1cc(Nc2nc3ccccc3c3nnc(C)n23)ccc1Br,-6.30186
Cc1ccc(-n2c(SCC(=O)Nn3c(C)nc4sc(C)cc4c3=O)nc3c(=O)[nH]cnc32)cc1,1.503182201492006,HIT104766508,Cc1ccc(-n2c(SCC(=O)Nn3c(C)nc4sc(C)cc4c3=O)nc3c(=O)[nH]cnc32)cc1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:28743,Cc1ccc(-n2c(SCC(=O)Nn3c(C)nc4sc(C)cc4c3=O)nc3c(=O)[nH]cnc32)cc1,-6.89074
COc1ccc(CN(Cc2ccco2)C(=O)c2ccccc2Cl)cc1OS(=O)(=O)c1ccc(NC(C)=O)cc1,1.5837397434148692,HIT104777973,COc1ccc(CN(Cc2ccco2)C(=O)c2ccccc2Cl)cc1OS(=O)(=O)c1ccc(NC(C)=O)cc1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:15929,COc1ccc(CN(Cc2ccco2)C(=O)c2ccccc2Cl)cc1OS(=O)(=O)c1ccc(NC(C)=O)cc1,-6.30751
COc1cccc(C(=O)Nn2c(-c3cccc(Cl)c3)nc3ccccc3c2=O)c1OC,2.444935526493424,HIT104778390,COc1cccc(C(=O)Nn2c(-c3cccc(Cl)c3)nc3ccccc3c2=O)c1OC,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:20254,COc1cccc(C(=O)Nn2c(-c3cccc(Cl)c3)nc3ccccc3c2=O)c1OC,-5.89153
O=c1c(-c2cccc(C(F)(F)F)c2)c(-c2ccccc2)oc2ccccc12,2.0425462154434175,HIT104779836,O=c1c(-c2cccc(C(F)(F)F)c2)c(-c2ccccc2)oc2ccccc12,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_1.sdf:16850,O=c1c(-c2cccc(C(F)(F)F)c2)c(-c2ccccc2)oc2ccccc12,-6.15753
COc1ccc(-c2nc3ccccc3c(=O)n2-c2ccc3ccccc3c2)cc1,1.408121433218618,HIT104790623,COc1ccc(-c2nc3ccccc3c(=O)n2-c2ccc3ccccc3c2)cc1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_8.sdf:35623,COc1ccc(-c2nc3ccccc3c(=O)n2-c2ccc3ccccc3c2)cc1,-6.29983
O=C(NCCn1nnc2cc(C(=O)N3CCCC3)ccc21)Nc1ccc(F)c(Cl)c1,0.9039616590320639,HIT104796204,O=C(NCCn1nnc2cc(C(=O)N3CCCC3)ccc21)Nc1ccc(F)c(Cl)c1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_7.sdf:22207,O=C(NCCn1nnc2cc(C(=O)N3CCCC3)ccc21)Nc1ccc(F)c(Cl)c1,-6.11681
CCN1CCN(C(=O)c2ccc(-n3c(-c4ccccc4)cc4c3CCCCC4)cc2)CC1,1.2228454069811936,HIT104806807,CCN1CCN(C(=O)c2ccc(-n3c(-c4ccccc4)cc4c3CCCCC4)cc2)CC1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_2.sdf:22988,CCN1CCN(C(=O)c2ccc(-n3c(-c4ccccc4)cc4c3CCCCC4)cc2)CC1,-6.02049
CC(=O)N1N=C(c2cc(C3CC3)nc3ccccc23)OC1c1ccc(F)cc1,1.200015189189583,HIT104824441,CC(=O)N1N=C(c2cc(C3CC3)nc3ccccc23)OC1c1ccc(F)cc1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:14185,CC(=O)N1N=C(c2cc(C3CC3)nc3ccccc23)O[C@@H]1c1ccc(F)cc1,-6.2396
Cc1cccc(-c2nc(CN3CCC(C(=O)Nc4c(C)cc(C)cc4C)CC3)no2)c1,1.2045100719995596,HIT104826871,Cc1cccc(-c2nc(CN3CCC(C(=O)Nc4c(C)cc(C)cc4C)CC3)no2)c1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_2.sdf:550,Cc1cccc(-c2nc(CN3CCC(C(=O)Nc4c(C)cc(C)cc4C)CC3)no2)c1,-6.16681
Cc1nnc2c3ccccc3nc(Nc3ccc4c(c3)OCO4)n12,0.8240967444218347,HIT104849039,Cc1nnc2c3ccccc3nc(Nc3ccc4c(c3)OCO4)n12,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_3.sdf:23232,Cc1nnc2c3ccccc3nc(Nc3ccc4c(c3)OCO4)n12,-6.52707
CCOC(=O)C1CCCN(c2nc3ccccc3c3nnc(-c4ccc([N+](=O)[O-])cc4)n23)C1,1.1678431893231587,HIT104889742,CCOC(=O)C1CCCN(c2nc3ccccc3c3nnc(-c4ccc([N+](=O)[O-])cc4)n23)C1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:29984,CCOC(=O)[C@@H]1CCCN(c2nc3ccccc3c3nnc(-c4ccc([N+](=O)[O-])cc4)n23)C1,-6.42073
O=C(C1CCC1)N1CCc2sc(S(=O)(=O)NCc3ccc(F)cc3Cl)cc2C1,1.3968428030485653,HIT104890569,O=C(C1CCC1)N1CCc2sc(S(=O)(=O)NCc3ccc(F)cc3Cl)cc2C1,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_6.sdf:25838,O=C(C1CCC1)N1CCc2sc(S(=O)(=O)NCc3ccc(F)cc3Cl)cc2C1,-6.20328
COc1ccc(-c2ccc3nnc(CNC(=O)c4cc(Cl)ccc4OC)n3n2)cc1,1.2748084110955653,HIT104902188,COc1ccc(-c2ccc3nnc(CNC(=O)c4cc(Cl)ccc4OC)n3n2)cc1,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_8.sdf:3747,COc1ccc(-c2ccc3nnc(CNC(=O)c4cc(Cl)ccc4OC)n3n2)cc1,-6.14583
CCOc1ccc(NC(=O)N2CCc3c([nH]c4ccc(Cl)cc34)C2c2ccc(C)cc2)cc1,1.9526225586025667,HIT104965708,CCOc1ccc(NC(=O)N2CCc3c([nH]c4ccc(Cl)cc34)C2c2ccc(C)cc2)cc1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_3.sdf:22151,CCOc1ccc(NC(=O)N2CCc3c([nH]c4ccc(Cl)cc34)[C@@H]2c2ccc(C)cc2)cc1,-5.85163
COc1ccc(CCNC(=O)CCn2c(SCc3ccc([N+](=O)[O-])cc3)nc3cc4c(cc3c2=O)OCO4)cc1OC,2.33621999381989,HIT104979178,COc1ccc(CCNC(=O)CCn2c(SCc3ccc([N+](=O)[O-])cc3)nc3cc4c(cc3c2=O)OCO4)cc1OC,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:30771,COc1ccc(CCNC(=O)CCn2c(SCc3ccc([N+](=O)[O-])cc3)nc3cc4c(cc3c2=O)OCO4)cc1OC,-7.33845
Cc1ccc(-c2nn(-c3ccc(F)cc3)c3c2cnc2cc(F)c(F)cc23)cc1,1.839664511768946,HIT104985924,Cc1ccc(-c2nn(-c3ccc(F)cc3)c3c2cnc2cc(F)c(F)cc23)cc1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:558,Cc1ccc(-c2nn(-c3ccc(F)cc3)c3c2cnc2cc(F)c(F)cc23)cc1,-6.1216
CC1CCc2c(sc(NC(=O)CSc3ncnc4sc5c(c34)CCCC5)c2C#N)C1,1.0415791419762601,HIT104991008,CC1CCc2c(sc(NC(=O)CSc3ncnc4sc5c(c34)CCCC5)c2C#N)C1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_2.sdf:1385,C[C@@H]1CCc2c(sc(NC(=O)CSc3ncnc4sc5c(c34)CCCC5)c2C#N)C1,-5.96295
COc1ccccc1C(=O)Nn1c(-c2cccc(Cl)c2)nc2ccccc2c1=O,2.1161360569973136,HIT104994708,COc1ccccc1C(=O)Nn1c(-c2cccc(Cl)c2)nc2ccccc2c1=O,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:7821,COc1ccccc1C(=O)Nn1c(-c2cccc(Cl)c2)nc2ccccc2c1=O,-5.86204
O=C(CSc1nc2c([nH]c3ccccc32)c(=O)n1-c1ccccc1)Nc1cccc(F)c1,1.7449719070983636,HIT105004548,O=C(CSc1nc2c([nH]c3ccccc32)c(=O)n1-c1ccccc1)Nc1cccc(F)c1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_9.sdf:8778,O=C(CSc1nc2c([nH]c3ccccc32)c(=O)n1-c1ccccc1)Nc1cccc(F)c1,-5.8697
Cc1ccccc1NC(=O)CSc1nccc(N2CCC(Cc3ccccc3)CC2)n1,2.364900432603672,HIT105009991,Cc1ccccc1NC(=O)CSc1nccc(N2CCC(Cc3ccccc3)CC2)n1,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_6.sdf:10345,Cc1ccccc1NC(=O)CSc1nccc(N2CCC(Cc3ccccc3)CC2)n1,-5.87651
Cc1cc2nc(COc3ccc(NC(=O)c4ccc(Cl)cc4Cl)cc3)cc(=O)n2o1,1.4399829770984562,HIT105028481,Cc1cc2nc(COc3ccc(NC(=O)c4ccc(Cl)cc4Cl)cc3)cc(=O)n2o1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_4.sdf:13658,Cc1cc2nc(COc3ccc(NC(=O)c4ccc(Cl)cc4Cl)cc3)cc(=O)n2o1,-5.91768
O=C(CC(=O)Nc1ccc(F)cc1Cl)Nc1ccc2nc3n(c(=O)c2c1)CCCCC3,2.129496642250191,HIT105061961,O=C(CC(=O)Nc1ccc(F)cc1Cl)Nc1ccc2nc3n(c(=O)c2c1)CCCCC3,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_9.sdf:15132,O=C(CC(=O)Nc1ccc(F)cc1Cl)Nc1ccc2nc3n(c(=O)c2c1)CCCCC3,-6.24314
CCn1ncc(-c2noc3nc(C4CC4)cc(C(=O)NC(C)Cn4cccn4)c23)c1C,1.8518676671003278,HIT105063246,CCn1ncc(-c2noc3nc(C4CC4)cc(C(=O)NC(C)Cn4cccn4)c23)c1C,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_7.sdf:35338,CCn1ncc(-c2noc3nc(C4CC4)cc(C(=O)N[C@@H](C)Cn4cccn4)c23)c1C,-6.1257
COc1cccc(C(=O)NCc2ccc(-c3nc4ncccc4o3)cc2)c1,1.8295129056259345,HIT105074765,COc1cccc(C(=O)NCc2ccc(-c3nc4ncccc4o3)cc2)c1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_2.sdf:5609,COc1cccc(C(=O)NCc2ccc(-c3nc4ncccc4o3)cc2)c1,-6.28495
Cc1cc(C)cc(N2COc3ccc4ccccc4c3C2)c1,0.4888717386167694,HIT105080897,Cc1cc(C)cc(N2COc3ccc4ccccc4c3C2)c1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_2.sdf:39725,Cc1cc(C)cc(N2COc3ccc4ccccc4c3C2)c1,-6.69233
O=C(NCc1ccccc1)N1CCC2(CCC2n2cc(C(=O)N3CCOCC3)nn2)CC1,1.4391916693929268,HIT105094824,O=C(NCc1ccccc1)N1CCC2(CCC2n2cc(C(=O)N3CCOCC3)nn2)CC1,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_9.sdf:25514,O=C(NCc1ccccc1)N1CCC2(CC[C@H]2n2cc(C(=O)N3CCOCC3)nn2)CC1,-6.40183
Cc1ccc(C2=CC(c3cc(Br)ccc3OC(F)F)n3nnnc3N2)cc1,2.089797620894495,HIT105100948,Cc1ccc(C2=CC(c3cc(Br)ccc3OC(F)F)n3nnnc3N2)cc1,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24793,Cc1ccc(C2=C[C@H](c3cc(Br)ccc3OC(F)F)n3nnnc3N2)cc1,-8.0763
Cc1cccc(-n2cc(-c3ccccc3)c3c(N4CCCC(C)C4)ncnc32)c1,1.2002767965248118,HIT105129147,Cc1cccc(-n2cc(-c3ccccc3)c3c(N4CCCC(C)C4)ncnc32)c1,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:38663,Cc1cccc(-n2cc(-c3ccccc3)c3c(N4CCC[C@H](C)C4)ncnc32)c1,-6.22708
Cc1ccc(C(=O)N2CC(CO)C3(CCN(c4ccc(C#N)c(C(F)(F)F)c4)CC3)C2)s1,1.561356355164478,HIT105132270,Cc1ccc(C(=O)N2CC(CO)C3(CCN(c4ccc(C#N)c(C(F)(F)F)c4)CC3)C2)s1,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_9.sdf:1162,Cc1ccc(C(=O)N2C[C@@H](CO)C3(CCN(c4ccc(C#N)c(C(F)(F)F)c4)CC3)C2)s1,-5.90858
Cn1c(=O)c2c(-c3ccccc3)n(-c3cccc(C(F)(F)F)c3)cc2n(C)c1=O,0.45061984513288655,HIT105134871,Cn1c(=O)c2c(-c3ccccc3)n(-c3cccc(C(F)(F)F)c3)cc2n(C)c1=O,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_3.sdf:10638,Cn1c(=O)c2c(-c3ccccc3)n(-c3cccc(C(F)(F)F)c3)cc2n(C)c1=O,-6.29882
O=C(CN1N=NC2C(=O)N(c3ccc(F)cc3)C(=O)C21)Nc1cccc(F)c1,1.3085754002785959,HIT105146062,O=C(CN1N=NC2C(=O)N(c3ccc(F)cc3)C(=O)C21)Nc1cccc(F)c1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_7.sdf:39916,O=C(CN1N=N[C@H]2C(=O)N(c3ccc(F)cc3)C(=O)[C@H]21)Nc1cccc(F)c1,-5.91403
CN(C)c1ccc(C(=O)N2CCCC(n3cc(-c4nc(-c5ccccc5)no4)nn3)C2)cc1,2.022525236535812,HIT105147811,CN(C)c1ccc(C(=O)N2CCCC(n3cc(-c4nc(-c5ccccc5)no4)nn3)C2)cc1,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_7.sdf:37876,CN(C)c1ccc(C(=O)N2CCC[C@@H](n3cc(-c4nc(-c5ccccc5)no4)nn3)C2)cc1,-6.11456
CC1=C(C(=O)Nc2ccc(C)c(C)c2)C(c2cc(Cl)c(OC(C)C)c(Cl)c2)NC(=O)N1,2.3240070537342294,HIT105151101,CC1=C(C(=O)Nc2ccc(C)c(C)c2)C(c2cc(Cl)c(OC(C)C)c(Cl)c2)NC(=O)N1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_8.sdf:26784,CC1=C(C(=O)Nc2ccc(C)c(C)c2)[C@H](c2cc(Cl)c(OC(C)C)c(Cl)c2)NC(=O)N1,-6.15279
Cc1ccccc1NC(=O)c1ccc(-c2ncccc2-n2c(C)ccc2C)cc1,1.8307972627359324,HIT105198653,Cc1ccccc1NC(=O)c1ccc(-c2ncccc2-n2c(C)ccc2C)cc1,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_4.sdf:34003,Cc1ccccc1NC(=O)c1ccc(-c2ncccc2-n2c(C)ccc2C)cc1,-5.95177
COc1cccc(-c2cn3c4c(=O)n(C)c(=O)n(C)c4nc3n2-c2ccc(F)cc2)c1,0.8097843707412337,HIT105233464,COc1cccc(-c2cn3c4c(=O)n(C)c(=O)n(C)c4nc3n2-c2ccc(F)cc2)c1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_5.sdf:29701,COc1cccc(-c2cn3c4c(=O)n(C)c(=O)n(C)c4nc3n2-c2ccc(F)cc2)c1,-6.30514
CCOC(=O)c1cc(-c2cccc(NC(=O)c3cnn(C)c3Cl)c2)n(-c2ccc(F)cc2)n1,1.3313396216524989,HIT105237074,CCOC(=O)c1cc(-c2cccc(NC(=O)c3cnn(C)c3Cl)c2)n(-c2ccc(F)cc2)n1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_1.sdf:28119,CCOC(=O)c1cc(-c2cccc(NC(=O)c3cnn(C)c3Cl)c2)n(-c2ccc(F)cc2)n1,-6.09413
Cc1ccc2c(c1)N(S(C)(=O)=O)CCC(C(=O)Nc1ccc(C(C)C)cc1)O2,1.3805160014853668,HIT105237624,Cc1ccc2c(c1)N(S(C)(=O)=O)CCC(C(=O)Nc1ccc(C(C)C)cc1)O2,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:15106,Cc1ccc2c(c1)N(S(C)(=O)=O)CC[C@H](C(=O)Nc1ccc(C(C)C)cc1)O2,-7.2495
Cc1cc(NC(=O)c2cccn(Cc3cccc(C(F)(F)F)c3)c2=O)no1,2.0222499966346605,HIT105241345,Cc1cc(NC(=O)c2cccn(Cc3cccc(C(F)(F)F)c3)c2=O)no1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_9.sdf:6113,Cc1cc(NC(=O)c2cccn(Cc3cccc(C(F)(F)F)c3)c2=O)no1,-5.91224
COc1cc(OC)cc(C(=O)Nn2c(-c3ccc(Cl)cc3)nc3ccccc3c2=O)c1,1.1236824011746729,HIT105264912,COc1cc(OC)cc(C(=O)Nn2c(-c3ccc(Cl)cc3)nc3ccccc3c2=O)c1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:7891,COc1cc(OC)cc(C(=O)Nn2c(-c3ccc(Cl)cc3)nc3ccccc3c2=O)c1,-6.26309
CC1CCN(c2c(C(=O)c3ccccc3)cnc3cc4c(cc23)OCCO4)CC1,0.8971507588682794,HIT105270177,CC1CCN(c2c(C(=O)c3ccccc3)cnc3cc4c(cc23)OCCO4)CC1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_9.sdf:6892,CC1CCN(c2c(C(=O)c3ccccc3)cnc3cc4c(cc23)OCCO4)CC1,-6.09694
CCc1n[nH]c(-n2ccc3nc4ccn(-c5ccccn5)c(=O)c4cc3c2=O)n1,0.8800190344728246,HIT105275881,CCc1n[nH]c(-n2ccc3nc4ccn(-c5ccccn5)c(=O)c4cc3c2=O)n1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_4.sdf:5251,CCc1n[nH]c(-n2ccc3nc4ccn(-c5ccccn5)c(=O)c4cc3c2=O)n1,-6.42765
Cc1ccc(C)c(-c2cc3c4nn(CC(=O)NC5CCCC5)c(=O)n4ccn3n2)c1,0.9347455051153399,HIT105276485,Cc1ccc(C)c(-c2cc3c4nn(CC(=O)NC5CCCC5)c(=O)n4ccn3n2)c1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_6.sdf:10538,Cc1ccc(C)c(-c2cc3c4nn(CC(=O)NC5CCCC5)c(=O)n4ccn3n2)c1,-6.17363
CC(C)(C)NC(=O)N1CCN(c2ccc(NC(=O)C3CCCC3)cc2C(=O)N2CCOCC2)CC1,1.6285486559686047,HIT105294558,CC(C)(C)NC(=O)N1CCN(c2ccc(NC(=O)C3CCCC3)cc2C(=O)N2CCOCC2)CC1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_1.sdf:23465,CC(C)(C)NC(=O)N1CCN(c2ccc(NC(=O)C3CCCC3)cc2C(=O)N2CCOCC2)CC1,-5.88257
COc1ccc(-n2cc(-c3ccccc3)c3c(N4CCN(C(=O)c5cccs5)CC4)ncnc32)cc1,1.6942478052385244,HIT105316833,COc1ccc(-n2cc(-c3ccccc3)c3c(N4CCN(C(=O)c5cccs5)CC4)ncnc32)cc1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_1.sdf:12476,COc1ccc(-n2cc(-c3ccccc3)c3c(N4CCN(C(=O)c5cccs5)CC4)ncnc32)cc1,-6.1496
O=[N+]([O-])c1cccc(C=Cc2nc3ccccc3nc2OCc2ccc(Oc3c(Cl)cccc3[N+](=O)[O-])cc2)c1,1.8920448975909643,HIT105320729,O=[N+]([O-])c1cccc(/C=C/c2nc3ccccc3nc2OCc2ccc(Oc3c(Cl)cccc3[N+](=O)[O-])cc2)c1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_8.sdf:33014,O=[N+]([O-])c1cccc(/C=C/c2nc3ccccc3nc2OCc2ccc(Oc3c(Cl)cccc3[N+](=O)[O-])cc2)c1,-6.14962
Cc1cc(NC(=O)CCCN2C(=O)c3cccnc3Sc3ccccc32)ccc1Br,1.794262628305381,HIT105322408,Cc1cc(NC(=O)CCCN2C(=O)c3cccnc3Sc3ccccc32)ccc1Br,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_7.sdf:10940,Cc1cc(NC(=O)CCCN2C(=O)c3cccnc3Sc3ccccc32)ccc1Br,-5.93087
CC1(C(=O)NCc2ccc(F)cc2)Cn2cnc(C(=O)NCc3ccc(F)cc3)c2C(=O)N1C1CC1,2.3621067605706,HIT105332259,CC1(C(=O)NCc2ccc(F)cc2)Cn2cnc(C(=O)NCc3ccc(F)cc3)c2C(=O)N1C1CC1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_7.sdf:10017,C[C@@]1(C(=O)NCc2ccc(F)cc2)Cn2cnc(C(=O)NCc3ccc(F)cc3)c2C(=O)N1C1CC1,-6.03622
Clc1ccc(C2=CC(c3ccccc3Cl)n3ncnc3N2)cc1,1.1126278976799269,HIT105339932,Clc1ccc(C2=CC(c3ccccc3Cl)n3ncnc3N2)cc1,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24229,Clc1ccc(C2=C[C@H](c3ccccc3Cl)n3ncnc3N2)cc1,-7.00033
Cc1ccc(-n2c(C=Cc3c(C)[nH]c4ccccc34)nc3ccccc3c2=O)cc1,1.7226375377116732,HIT105350909,Cc1ccc(-n2c(/C=C/c3c(C)[nH]c4ccccc34)nc3ccccc3c2=O)cc1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:28555,Cc1ccc(-n2c(/C=C/c3c(C)[nH]c4ccccc34)nc3ccccc3c2=O)cc1,-6.12687
